,0,1,2,3,4,5,6,7,8
71,686.8975219726562,326.2567138671875,620.9434814453125,380.5621032714844,261.0,240.0,-0.10139135555109842,-0.04586701280132374,1.2167589653391182
72,686.8500366210938,328.2835998535156,621.9190673828125,381.9261779785156,259.0,243.0,-0.10248641044274073,-0.04270308497468075,1.2166396260517833
73,685.2437744140625,328.1825866699219,621.0927124023438,381.5750732421875,264.0,241.0,-0.0975324739105112,-0.0448082911580129,1.219446047778736
74,683.724609375,327.4892883300781,619.4786987304688,381.2001953125,275.0,240.0,-0.08773275366501666,-0.04557144031635175,1.224977197744248
75,681.1260375976562,318.9000244140625,610.318359375,372.2467041015625,282.0,241.0,-0.08021910905310367,-0.04545013612059963,1.2267686580019488
76,679.7142944335938,327.14947509765625,615.83447265625,379.7398986816406,283.0,251.0,-0.07877717327960057,-0.0355344149436086,1.218383381793891
77,678.6340942382812,324.1887512207031,611.7040405273438,388.01708984375,286.0,257.0,-0.07496443366854087,-0.029721911295717007,1.2049154805995645
78,677.556640625,328.47308349609375,614.55078125,382.8160705566406,284.0,262.0,-0.07652027366247487,-0.02498281068695355,1.1998852145366778
79,676.4647827148438,329.269287109375,614.4765014648438,383.3424377441406,287.0,260.0,-0.07224570258258894,-0.026296204605510867,1.195710526776137
80,674.3582763671875,330.76715087890625,612.2410278320312,384.1034851074219,297.0,266.0,-0.06260213467298754,-0.020437418296567582,1.1922935326394328
81,671.7571411132812,330.66265869140625,610.429443359375,383.23468017578125,304.0,268.0,-0.05532438482595535,-0.018905910127667055,1.1878664610819483
82,670.723876953125,330.2569580078125,605.9635620117188,381.74365234375,299.0,265.0,-0.059693587706288485,-0.02056569639023347,1.187458239319173
83,668.2411499023438,333.694580078125,606.52880859375,386.1358947753906,312.0,264.0,-0.04592166805225445,-0.021749820050633084,1.1833498484699367
84,667.5195922851562,332.722900390625,605.6939697265625,385.5985107421875,313.0,269.0,-0.045224882966924534,-0.015967623127090987,1.1803789517479917
85,665.8458862304688,333.9287109375,604.1551513671875,385.8155822753906,319.0,276.0,-0.03989194995451993,-0.009465208659681998,1.187064081988283
86,666.5709228515625,334.8309631347656,603.3670654296875,386.51068115234375,326.0,280.0,-0.032712384005073765,-0.006859166259653272,1.1866529936098806
87,662.8168334960938,338.00653076171875,599.7691650390625,390.65606689453125,343.0,283.0,-0.015645369235962343,-0.002288944910777796,1.1801060617281762
88,659.9833374023438,339.4634704589844,598.4028930664062,391.4728088378906,348.0,288.0,-0.01128526803610401,0.0024706379309017636,1.180275943988752
89,659.6442260742188,339.6458740234375,597.3366088867188,391.9466552734375,349.0,286.0,-0.009138607529619529,-0.00015122521166356976,1.1737481927685984
90,659.2750854492188,339.6640319824219,597.1687622070312,390.9879150390625,352.0,284.0,-0.006233409983469413,-0.0014592309786733474,1.1681302435014302
91,655.1160888671875,335.49810791015625,593.6590576171875,386.6436462402344,355.0,288.0,-0.0033060821394639024,0.0024286173424180914,1.168119290560327
92,654.1552124023438,341.02386474609375,592.7015380859375,392.56689453125,362.0,288.0,0.002738806339420452,0.0030430681572866883,1.17282675327104
93,653.7972412109375,341.39111328125,592.88232421875,393.4277648925781,370.0,285.0,0.011647884954945531,-0.0005644757531399843,1.1731493721769006
94,646.5978393554688,341.125,585.6434326171875,391.945556640625,383.0,282.0,0.02471872428772132,-0.0026026522000588558,1.176330025021481
95,642.4365844726562,342.784423828125,580.168701171875,393.2091979980469,398.0,286.0,0.03924685338112335,0.0010092002305774686,1.1729117377926532
96,634.9456176757812,345.8788146972656,575.5550537109375,395.0666809082031,416.0,292.0,0.057030529778000515,0.007191608276343405,1.1728518116743145
97,633.0751953125,345.86383056640625,572.0560302734375,394.7016906738281,426.0,292.0,0.06734339911893027,0.007143720361183623,1.174554420388883
98,630.69677734375,347.4234619140625,568.7943115234375,394.96075439453125,440.0,293.0,0.08106548958768042,0.007837646871482425,1.177818523146766
99,623.0657348632812,346.3037109375,560.607666015625,394.0406799316406,462.0,298.0,0.10325114681806985,0.01295104442375417,1.1827318076821214
100,620.6871948242188,348.99908447265625,559.522705078125,395.378173828125,468.0,298.0,0.11006442500481006,0.012921552372966702,1.1856946792063403
101,617.7561645507812,349.26971435546875,556.2800903320312,394.8727111816406,482.0,296.0,0.12385198933981596,0.011717337086771333,1.1880899074174245
102,614.9885864257812,349.2216491699219,804.45166015625,527.993408203125,493.0,300.0,0.13567790802978688,0.015329064142567357,1.1906768585222358
103,610.6067504882812,352.589111328125,547.7051391601562,397.7708740234375,505.0,299.0,0.14842447729711555,0.014136509789671719,1.200213524181175
104,608.3985595703125,353.82794189453125,545.7353515625,398.63763427734375,517.0,295.0,0.16253657394712703,0.010977233867425834,1.2140980494018612
105,602.611572265625,352.8839416503906,540.0725708007812,397.4195556640625,522.0,296.0,0.16840032098796726,0.012202493976112339,1.2208194041063907
106,608.278564453125,350.392333984375,538.2748413085938,390.9853515625,523.0,294.0,0.1719220639100724,0.011013100202567294,1.2386755079432614
107,604.302490234375,351.06683349609375,539.7713623046875,396.5792236328125,536.0,296.0,0.18685886708502417,0.012817715528719133,1.2497815020016068
108,601.1015625,352.58624267578125,537.1034545898438,397.242431640625,543.0,292.0,0.19549589977268994,0.009033235058041985,1.2523030145206706
109,599.7625122070312,351.4552917480469,536.0135498046875,395.6685485839844,547.0,287.0,0.20110521007146676,0.0033907876461846064,1.2610286059254474
110,600.1566162109375,349.85784912109375,535.0501708984375,395.1471252441406,556.0,282.0,0.21185838001191154,-0.0006248380426393278,1.2745251411211496
111,595.4701538085938,348.51287841796875,531.1157836914062,393.0088195800781,550.0,276.0,0.20568799045487907,-0.0067100083961237475,1.2735382268531494
112,598.2600708007812,346.25677490234375,534.9730224609375,391.25140380859375,528.0,248.0,0.18383923300072338,-0.0364830253136999,1.2822057642413378
113,615.8193359375,330.4811096191406,554.2864990234375,375.625,493.0,200.0,0.14529626116746844,-0.0877029185683441,1.2691320348142867
114,613.565185546875,327.6994323730469,552.8028564453125,373.1650390625,490.0,198.0,0.14289936283318252,-0.08919547256376373,1.2777924326014745
115,615.4750366210938,325.45501708984375,554.1433715820312,371.51312255859375,488.0,194.0,0.1409278523410592,-0.09360963087529095,1.2795028195785232
116,613.76806640625,323.1850280761719,552.1552734375,369.22686767578125,488.0,179.0,0.049084292514871626,-0.10511326959464994,0.8390810643613272
117,616.1068725585938,317.5608825683594,555.4208984375,362.6666259765625,471.0,144.0,0.12455386987335093,-0.14624020007062782,1.292458538338491
118,614.9071044921875,307.44512939453125,554.3956298828125,353.82977294921875,469.0,113.0,0.12476652987604483,-0.18450173281902238,1.3241283050438428
119,616.6859130859375,306.3686218261719,555.6347045898438,352.36871337890625,453.0,121.0,0.10759554552594891,-0.17688675250471317,1.336039738521993
120,622.5797119140625,306.3379821777344,561.849609375,353.0963134765625,434.0,123.0,0.08480522839918787,-0.17267755671241605,1.3116057371238634
121,631.1011962890625,301.95050048828125,570.463134765625,349.5148010253906,400.0,113.0,0.04652479084300094,-0.18034042111429052,1.2882086543661968
122,635.9756469726562,300.8528747558594,575.0164794921875,348.8504638671875,383.0,115.0,0.028357276512320104,-0.17718622787508015,1.279170111167159
123,647.1641845703125,302.66973876953125,585.7850341796875,351.0894775390625,364.0,123.0,0.0070639381586760745,-0.16643584551595886,1.2672170064649908
124,652.2813110351562,301.4510192871094,590.3489379882812,351.17498779296875,355.0,125.0,-0.0021460445635310427,-0.16472368406723742,1.2657000671463343
125,656.3160400390625,301.73309326171875,594.299560546875,351.8887939453125,331.0,126.0,-0.027430955629534376,-0.1624326195037998,1.2610637081018872
126,659.3587036132812,300.3616027832031,596.8967895507812,351.26348876953125,320.0,122.0,-0.03895587318614268,-0.16531894612628253,1.2530907720766296
127,664.0157470703125,299.64306640625,601.0496215820312,350.9493408203125,308.0,121.0,-0.050799389850026216,-0.16441501698207633,1.2408887457903566
128,665.847900390625,299.23638916015625,602.94140625,351.5011901855469,308.0,115.0,-0.05058979403450754,-0.16978904557084204,1.230607866249358
129,666.4608764648438,298.7917785644531,602.604736328125,351.0498046875,307.0,117.0,-0.05075047369080124,-0.1669781508086267,1.2256598723672627
130,672.71240234375,298.3969421386719,605.881591796875,351.64013671875,303.0,118.0,-0.05430813541400468,-0.16547161520336842,1.220937199501697
131,672.0189819335938,299.2857971191406,608.15380859375,352.389892578125,291.0,121.0,-0.06712693959586152,-0.1611460285182847,1.2179634662402388
132,683.0228271484375,292.6714782714844,616.802978515625,368.0440368652344,273.0,124.0,-0.08454535970688153,-0.1570957612007196,1.2118630364857246
133,685.9419555664062,293.336669921875,619.6712036132812,350.7781066894531,254.0,126.0,-0.10304302668578746,-0.15400258401266606,1.2004360953215574
134,687.10205078125,292.89703369140625,621.2531127929688,350.2433166503906,244.0,121.0,-0.11210065975662235,-0.15835436402941852,1.1932194449740559
135,693.7650146484375,293.02935791015625,628.7556762695312,350.5909729003906,223.0,121.0,-0.1331125703981153,-0.15895678104944616,1.1928856725849757
136,698.6920166015625,293.2772521972656,632.5626831054688,351.318359375,209.0,121.0,-0.14669103169406872,-0.1586599106347551,1.1895943869608245
137,700.6353759765625,292.9088439941406,634.87060546875,351.3483581542969,202.0,121.0,-0.15348541141099267,-0.15815351788621518,1.1857601540579552
138,688.0970458984375,297.891357421875,622.9105834960938,355.5862731933594,197.0,122.0,-0.1580759067589318,-0.1562370048475967,1.1828777061913696
139,691.5911865234375,297.1320495605469,625.0142211914062,355.22308349609375,193.0,120.0,-0.16151352071436026,-0.15860577887092106,1.1818817353395825
140,708.8043212890625,296.7730712890625,640.65283203125,356.2699890136719,180.0,127.0,-0.1740260185719609,-0.1502149720703787,1.1750165985600007
141,711.6134643554688,297.5208740234375,643.6285400390625,357.7557678222656,169.0,134.0,-0.18352815436980308,-0.1437756951771165,1.1710562786463177
142,713.3331298828125,295.7646484375,644.15380859375,357.53668212890625,159.0,148.0,-0.1926827842676397,-0.1300437413334744,1.1659154108209833
143,711.4254150390625,300.29388427734375,643.2203369140625,360.38330078125,170.0,155.0,-0.1824776891504059,-0.12281989810066843,1.1656004822064092
144,709.4432373046875,301.27874755859375,641.57080078125,361.3534851074219,183.0,168.0,-0.16865745342311045,-0.11088607732277429,1.1536028613137457
145,707.64013671875,302.6661071777344,640.218017578125,363.4651184082031,187.0,176.0,-0.16301852958546056,-0.10242172493338143,1.1422469602870893
146,706.7557373046875,305.1056213378906,639.63623046875,365.044189453125,190.0,188.0,-0.15921634676871937,-0.09169965142365545,1.1366870904937632
147,706.070068359375,308.17132568359375,638.82861328125,367.78369140625,194.0,199.0,-0.15559844600144826,-0.08090109875795427,1.1350450019708154
148,705.1437377929688,351.4490966796875,636.1915283203125,377.19232177734375,195.0,204.0,-0.1537437829422409,-0.07634425508344429,1.1328785233637215
149,704.453857421875,311.63623046875,635.6455688476562,373.15264892578125,207.0,219.0,-0.14307097918551193,-0.06234920048702521,1.1364916698353544
150,702.6954345703125,316.58514404296875,635.1699829101562,376.7080383300781,212.0,225.0,-0.13931352817880108,-0.05660789869710301,1.141527313934052
151,701.3786010742188,316.7781982421875,634.5357666015625,377.4270324707031,218.0,229.0,-0.13452253564772054,-0.05325636492881396,1.1437555352422577
152,697.6685180664062,317.8814697265625,631.4194946289062,376.4931945800781,224.0,230.0,-0.1288314720281398,-0.052220273781603106,1.1475633361702398
153,691.458740234375,310.7767639160156,624.1954345703125,369.3154602050781,231.0,227.0,-0.12250286590376479,-0.05493072920852031,1.1531412529057272
154,690.603759765625,313.0435485839844,624.7225341796875,369.229248046875,231.0,228.0,-0.12251342371201067,-0.053664589669537265,1.153706806358837
155,687.5577392578125,314.24383544921875,622.0029907226562,369.98602294921875,245.0,233.0,-0.10981787416807685,-0.04955123614695589,1.1646068878716385
156,685.9465942382812,314.6894836425781,620.5564575195312,369.83819580078125,250.0,229.0,-0.10552929172126162,-0.05268913702287071,1.1675835019539418
157,680.7056274414062,311.03326416015625,614.6344604492188,368.5058288574219,265.0,228.0,-0.09149010929843007,-0.05399660968986222,1.179333528127554
158,678.2823486328125,313.37347412109375,612.67529296875,369.416259765625,271.0,225.0,-0.08592429951565758,-0.056646742416719596,1.183939889541897
159,678.0208740234375,314.06085205078125,612.3201293945312,370.30877685546875,279.0,219.0,-0.07854471089582774,-0.0627329883880792,1.1913477278333107
160,675.1434326171875,313.1322021484375,610.0809326171875,368.69732666015625,280.0,219.0,-0.07725894972889671,-0.06330966786029146,1.192514153749448
161,674.20849609375,310.7266845703125,609.9688720703125,368.9585876464844,281.0,214.0,-0.07721830255774678,-0.06799607657395489,1.2028344200366796
162,678.3569946289062,304.322998046875,611.7449340820312,373.40155029296875,276.0,207.0,-0.08238101890225571,-0.0753795364045233,1.207032879438254
163,674.1071166992188,310.2408752441406,608.7666625976562,368.78125,280.0,207.0,-0.0783470248447469,-0.07473746059144248,1.2102868826218465
164,672.5326538085938,310.6093444824219,608.0813598632812,367.99072265625,290.0,208.0,-0.06916028967925288,-0.07327528181154666,1.2201376396480303
165,672.340576171875,310.0951232910156,608.2650756835938,367.0656433105469,299.0,209.0,-0.05932478126366287,-0.07220999800105213,1.2258405801731267
166,668.5863037109375,311.2461853027344,603.0250244140625,366.95025634765625,317.0,209.0,-0.041993741827867026,-0.07331820691928075,1.2358595415070355
167,664.533447265625,311.64898681640625,600.0639038085938,366.5831604003906,325.0,215.0,-0.033995354882089164,-0.0671061534883271,1.2377849386223798
168,662.1883544921875,312.341552734375,598.0513916015625,367.44293212890625,329.0,218.0,-0.028990845319401187,-0.0637670687525491,1.2344268756175316
169,661.3775634765625,315.1337890625,595.4326782226562,367.0017395019531,334.0,229.0,-0.02431327470106079,-0.053049108336768104,1.225415265374795
170,657.3887329101562,320.0198974609375,594.0322265625,373.5179443359375,335.0,241.0,-0.02308565903634014,-0.04046547944642885,1.215951154969246
171,657.4497680664062,322.18646240234375,593.708984375,377.2656555175781,335.0,251.0,-0.02312813135646212,-0.030027749335563916,1.2130058248324296
172,659.4961547851562,326.95428466796875,595.9585571289062,380.97210693359375,331.0,268.0,0.01709730073780433,-0.07677699563013184,1.34506110446924
173,661.2092895507812,331.1788330078125,597.9037475585938,385.48028564453125,326.0,284.0,-0.0325573796353358,0.0017743060077823583,1.2045034630539797
174,662.490966796875,329.5249938964844,597.5856323242188,382.5971374511719,328.0,293.0,-0.03131710397237309,0.01094838087608335,1.2050346430199221
175,662.6345825195312,330.71441650390625,596.1591796875,385.16455078125,331.0,293.0,-0.028518703057610208,0.010998849206295123,1.2063445219111124
176,659.2589111328125,333.2555236816406,595.3797607421875,388.5301208496094,338.0,301.0,-0.021524911209184903,0.019091449262693162,1.2063677673806712
177,657.8253784179688,334.4186096191406,593.2200317382812,389.2216796875,349.0,308.0,-0.010507896094931145,0.025743969332114872,1.2064640945497258
178,654.3380126953125,340.13482666015625,590.6943359375,394.009521484375,357.0,317.0,-0.002520098718867614,0.034120927567535764,1.2052841208506175
179,652.2927856445312,343.11627197265625,587.361328125,396.4777526855469,368.0,326.0,0.008863745829302551,0.0440880111585208,1.2039914607277273
180,647.6897583007812,349.2567138671875,593.5291137695312,428.13861083984375,375.0,332.0,0.015925842153383468,0.049471273948688325,1.2036844181203261
181,645.5499877929688,345.7501220703125,580.5453491210938,398.8555908203125,383.0,336.0,0.023667526996870553,0.05399576366661348,1.2049758697696429
182,643.4569091796875,347.87237548828125,579.1070556640625,400.720458984375,389.0,337.0,0.029952411307023065,0.054977633288039215,1.204940961258454
183,642.1535034179688,349.4384765625,577.406005859375,401.32489013671875,396.0,344.0,0.03750703831080553,0.061425611234944826,1.206218487384292
184,640.1832885742188,353.4865417480469,576.2180786132812,404.9228210449219,411.0,357.0,0.05064300063241121,0.0729602928732746,1.203047593727644
185,638.0463256835938,354.925048828125,574.9827270507812,407.029052734375,414.0,361.0,0.054068585753129846,0.07738955400306975,1.205957602207687
186,637.0318603515625,354.737060546875,573.2363891601562,407.1282653808594,427.0,368.0,0.06641069371760822,0.0839627653932311,1.2006211039487487
187,630.4769287109375,360.70306396484375,563.9393310546875,412.98846435546875,450.0,394.0,0.08904415807474811,0.10867217957661048,1.1992580738207619
188,627.7074584960938,364.9763488769531,561.8037719726562,415.5188293457031,455.0,399.0,0.09417698897398782,0.11353495434453627,1.1966997017201983
189,623.7969360351562,367.3296203613281,558.826416015625,417.45916748046875,468.0,399.0,0.10613635379815008,0.1122036176032593,1.1847585645148913
190,622.46826171875,367.74365234375,557.4163208007812,417.385498046875,475.0,400.0,0.11268682969074266,0.11226042741896146,1.1791153978182072
191,621.3811645507812,370.46875,554.8263549804688,420.6878662109375,485.0,405.0,0.12267867027938616,0.11703968595543535,1.1786866741862116
192,620.5052490234375,370.2830810546875,554.6434326171875,420.66632080078125,487.0,404.0,0.12429566768208516,0.11602661144332593,1.174144901910839
193,621.3524780273438,370.5293884277344,555.6919555664062,419.64129638671875,482.0,405.0,0.11757794382716731,0.11542217318666109,1.1659519145171289
194,622.1151733398438,370.13214111328125,557.5149536132812,420.06878662109375,481.0,411.0,0.11560493165558577,0.12084644411860188,1.1595043415870894
195,621.992431640625,372.03948974609375,557.6180419921875,421.0052490234375,486.0,424.0,0.12070294925395988,0.13264285241205961,1.1638733921654545
196,613.6971435546875,376.21527099609375,549.75537109375,424.5147399902344,493.0,426.0,0.12941585620345772,0.13745198741858203,1.177529059874451
197,617.055908203125,371.12384033203125,547.6592407226562,419.8410949707031,497.0,426.0,0.1339536851046512,0.1376492279596491,1.1814254561418713
198,614.392333984375,375.43408203125,547.4927368164062,423.5942077636719,507.0,423.0,0.14410001432274677,0.13502383574921806,1.184486394562659
199,612.14111328125,377.37152099609375,546.3798828125,424.68817138671875,509.0,420.0,0.1461732130050984,0.13174188821208987,1.1838548689170962
200,612.2587890625,376.13079833984375,546.63623046875,424.0694580078125,507.0,418.0,0.14295015620755933,0.12900736656657272,1.1757573511514499
201,615.4306640625,375.7700500488281,547.996337890625,422.9759521484375,497.0,421.0,0.13139893451025683,0.12962219621793197,1.1647869109624334
